State,District,Year,Crop,Area_Hectare,Production_Tonnes,Yield_Tonnes_per_Hectare
Assam,Dima hasao,2016.0,Turmeric,474.0,636.0,1.34
Assam,Dima hasao,2017.0,Banana,2059.0,38652.0,18.77
Assam,Dima hasao,2017.0,Black_pepper,52.0,80.0,1.54
Assam,Dima hasao,2017.0,Dry_chillies,497.0,360.0,0.72
Assam,Dima hasao,2017.0,Ginger,4571.0,41253.0,9.02
Assam,Dima hasao,2017.0,Onion,55.0,235.0,4.27
Assam,Dima hasao,2017.0,Potato,1916.0,13429.0,7.01
Assam,Dima hasao,2017.0,Sugarcane,4219.0,211963.0,50.24
Assam,Dima hasao,2017.0,Sweet_potato,117.0,624.0,5.33
Assam,Dima hasao,2017.0,Tapioca,305.0,1963.0,6.44
Assam,Dima hasao,2017.0,Tobacco,17.0,1.0,0.06
Assam,Dima hasao,2017.0,Turmeric,481.0,1312.0,2.73
Assam,Dima hasao,2018.0,Banana,2087.0,40371.0,19.34
Assam,Dima hasao,2018.0,Black_pepper,51.0,80.0,1.57
Assam,Dima hasao,2018.0,Dry_chillies,497.0,376.0,0.76
Assam,Dima hasao,2018.0,Ginger,4437.0,40408.0,9.11
Assam,Dima hasao,2018.0,Onion,52.0,234.0,4.5
Assam,Dima hasao,2018.0,Potato,2138.0,16024.0,7.49
Assam,Dima hasao,2018.0,Sugarcane,4401.0,154312.0,35.06
Assam,Dima hasao,2018.0,Sweet_potato,109.0,761.0,6.98
Assam,Dima hasao,2018.0,Tapioca,361.0,2477.0,6.86
Assam,Dima hasao,2018.0,Tobacco,17.0,7.0,0.41
Assam,Dima hasao,2018.0,Turmeric,481.0,757.0,1.57
Assam,Dima hasao,2019.0,Banana,2125.0,43220.0,20.34
Assam,Dima hasao,2019.0,Black_pepper,50.0,99.0,1.98
Assam,Dima hasao,2019.0,Dry_chillies,490.0,381.0,0.78
Assam,Dima hasao,2019.0,Ginger,4451.0,40633.0,9.13
Assam,Dima hasao,2019.0,Onion,51.0,282.0,5.53
Assam,Dima hasao,2019.0,Potato,2138.0,15434.0,7.22
Assam,Dima hasao,2019.0,Sugarcane,4062.0,203169.0,50.02
Assam,Dima hasao,2019.0,Sweet_potato,111.0,731.0,6.59
Assam,Dima hasao,2019.0,Tapioca,360.0,2494.0,6.93
Assam,Dima hasao,2019.0,Tobacco,12.0,5.0,0.42
Assam,Dima hasao,2019.0,Turmeric,479.0,774.0,1.62
Assam,Dima hasao,2020.0,Banana,2125.0,42755.0,20.12
Assam,Dima hasao,2020.0,Black_pepper,50.0,100.0,2.0
Assam,Dima hasao,2020.0,Dry_chillies,480.0,373.0,0.78
Assam,Dima hasao,2020.0,Ginger,4385.0,40031.0,9.13
Assam,Dima hasao,2020.0,Onion,45.0,249.0,5.53
Assam,Dima hasao,2020.0,Potato,2050.0,15074.0,7.35
Assam,Dima hasao,2020.0,Sugarcane,4227.0,217517.0,51.46
Assam,Dima hasao,2020.0,Sweet_potato,102.0,673.0,6.6
Assam,Dima hasao,2020.0,Tapioca,360.0,2494.0,6.93
Assam,Dima hasao,2020.0,Tobacco,12.0,5.0,0.42
Assam,Dima hasao,2020.0,Turmeric,485.0,1085.0,2.24
Assam,Dima hasao,2021.0,Banana,2127.0,42678.0,20.06
Assam,Dima hasao,2021.0,Black_pepper,55.0,125.0,2.27
Assam,Dima hasao,2021.0,Ginger,4395.0,40122.0,9.13
Assam,Dima hasao,2021.0,Onion,45.0,249.0,5.53
Assam,Dima hasao,2021.0,Potato,1017.0,7346.0,7.22
Assam,Dima hasao,2021.0,Sugarcane,4327.0,177580.0,41.04
Assam,Dima hasao,2021.0,Sweet_potato,102.0,673.0,6.6
Assam,Dima hasao,2021.0,Tapioca,380.0,2633.0,6.93
Assam,Dima hasao,2021.0,Tobacco,12.0,5.0,0.42
Assam,Dima hasao,2021.0,Turmeric,485.0,1118.0,2.31
Assam,Dima hasao,2022.0,Banana,1673.0,33903.0,20.26
Assam,Dima hasao,2022.0,Black_pepper,55.0,138.0,2.51
Assam,Dima hasao,2022.0,Ginger,4395.0,40170.0,9.14
Assam,Dima hasao,2022.0,Onion,45.0,256.0,5.69
Assam,Dima hasao,2022.0,Potato,1017.0,9917.0,9.75
Assam,Dima hasao,2022.0,Sugarcane,4327.0,153552.0,35.49
Assam,Dima hasao,2022.0,Sweet_potato,102.0,685.0,6.72
Assam,Dima hasao,2022.0,Tapioca,380.0,2679.0,7.05
Assam,Dima hasao,2022.0,Tobacco,12.0,5.0,0.42
Assam,Dima hasao,2022.0,Turmeric,485.0,971.0,2.0
Assam,Goalpara,1997.0,Arecanut,2296.0,1666.0,0.73
Assam,Goalpara,1997.0,Dry_chillies,380.0,265.0,0.7
Assam,Goalpara,1997.0,Niger_seed,1300.0,650.0,0.5
Assam,Goalpara,1997.0,Onion,350.0,691.0,1.97
Assam,Goalpara,1997.0,Potato,955.0,6936.0,7.26
Assam,Goalpara,1997.0,Sesamum,595.0,225.0,0.38
Assam,Goalpara,1997.0,Sweet_potato,422.0,1379.0,3.27
Assam,Goalpara,1997.0,Tapioca,155.0,744.0,4.8
Assam,Goalpara,1997.0,Turmeric,272.0,135.0,0.5
Assam,Goalpara,1998.0,Arecanut,2598.0,1422.0,0.55
Assam,Goalpara,1998.0,Banana,1585.0,24515.0,15.47
Assam,Goalpara,1998.0,Dry_chillies,381.0,272.0,0.71
Assam,Goalpara,1998.0,Onion,102.0,200.0,1.96
Assam,Goalpara,1998.0,Potato,950.0,5661.0,5.96
Assam,Goalpara,1998.0,Sugarcane,140.0,3770.0,26.93
Assam,Goalpara,1998.0,Sweet_potato,420.0,1410.0,3.36
Assam,Goalpara,1998.0,Tapioca,246.0,1156.0,4.7
Assam,Goalpara,1998.0,Tobacco,65.0,30.0,0.46
Assam,Goalpara,1998.0,Turmeric,270.0,139.0,0.51
Assam,Goalpara,1999.0,Arecanut,2800.0,1965.0,0.7
Assam,Goalpara,1999.0,Banana,1632.0,25278.0,15.49
Assam,Goalpara,1999.0,Dry_chillies,381.0,259.0,0.68
Assam,Goalpara,1999.0,Onion,300.0,600.0,2.0
Assam,Goalpara,1999.0,Potato,922.0,8228.0,8.92
Assam,Goalpara,1999.0,Sugarcane,130.0,4728.0,36.37
Assam,Goalpara,1999.0,Sweet_potato,420.0,1344.0,3.2
Assam,Goalpara,1999.0,Tapioca,164.0,782.0,4.77
Assam,Goalpara,1999.0,Tobacco,60.0,28.0,0.47
Assam,Goalpara,1999.0,Turmeric,270.0,138.0,0.51
Assam,Goalpara,2000.0,Arecanut,2850.0,5110.0,1.79
Assam,Goalpara,2000.0,Banana,1632.0,25459.0,15.6
Assam,Goalpara,2000.0,Dry_chillies,384.0,268.0,0.7
Assam,Goalpara,2000.0,Onion,300.0,594.0,1.98
Assam,Goalpara,2000.0,Potato,950.0,6980.0,7.35
Assam,Goalpara,2000.0,Sugarcane,120.0,5720.0,47.67
Assam,Goalpara,2000.0,Sweet_potato,425.0,1391.0,3.27
Assam,Goalpara,2000.0,Tapioca,158.0,664.0,4.2
Assam,Goalpara,2000.0,Tobacco,60.0,28.0,0.47
Assam,Goalpara,2000.0,Turmeric,274.0,140.0,0.51
Bihar,Araria,1997.0,Banana,386.0,11611.0,30.08
Bihar,Araria,1997.0,Coriander,119.0,58.0,0.49
Bihar,Araria,1997.0,Dry_chillies,135.0,128.0,0.95
Bihar,Araria,1997.0,Garlic,350.0,467.0,1.33
Bihar,Araria,1997.0,Onion,343.0,1955.0,5.7
Bihar,Araria,1997.0,Potato,3964.0,27739.0,7.0
Bihar,Araria,1997.0,Ragi,1546.0,1333.0,0.86
Bihar,Araria,1997.0,Sannhamp,8.0,3.0,0.38
Bihar,Araria,1997.0,Sugarcane,162.0,7434.0,45.89
Bihar,Araria,1997.0,Sweet_potato,743.0,7344.0,9.88
Bihar,Araria,1997.0,Turmeric,101.0,204.0,2.02
Bihar,Araria,1998.0,Banana,381.0,6347.0,16.66
Bihar,Araria,1998.0,Coriander,163.0,100.0,0.61
Bihar,Araria,1998.0,Dry_chillies,219.0,184.0,0.84
Bihar,Araria,1998.0,Garlic,194.0,282.0,1.45
Bihar,Araria,1998.0,Ginger,48.0,67.0,1.4
Bihar,Araria,1998.0,Onion,451.0,4032.0,8.94
Bihar,Araria,1998.0,Potato,4187.0,33232.0,7.94
Bihar,Araria,1998.0,Sannhamp,10.0,5.0,0.5
Bihar,Araria,1998.0,Sugarcane,77.0,3146.0,40.86
Bihar,Araria,1998.0,Sweet_potato,1143.0,12356.0,10.81
Bihar,Araria,1998.0,Turmeric,88.0,141.0,1.6
Bihar,Araria,1999.0,Banana,132.0,936.0,7.09
Bihar,Araria,1999.0,Coriander,434.0,226.0,0.52
Bihar,Araria,1999.0,Dry_chillies,688.0,654.0,0.95
Bihar,Araria,1999.0,Garlic,184.0,261.0,1.42
Bihar,Araria,1999.0,Onion,1688.0,12626.0,7.48
Bihar,Araria,1999.0,Potato,6790.0,50606.0,7.45
Bihar,Araria,1999.0,Sugarcane,72.0,1820.0,25.28
Bihar,Araria,1999.0,Sweet_potato,703.0,9585.0,13.63
Bihar,Araria,1999.0,Turmeric,98.0,193.0,1.97
Bihar,Araria,2000.0,Banana,615.0,2491.0,4.05
Bihar,Araria,2000.0,Coriander,123.0,58.0,0.47
Bihar,Araria,2000.0,Dry_chillies,173.0,111.0,0.64
Bihar,Araria,2000.0,Garlic,201.0,248.0,1.23
Bihar,Araria,2000.0,Onion,342.0,2712.0,7.93
Bihar,Araria,2000.0,Potato,5569.0,44194.0,7.94
Bihar,Araria,2000.0,Sugarcane,671.0,26118.0,38.92
Bihar,Araria,2000.0,Sweet_potato,182.0,2068.0,11.36
Bihar,Araria,2000.0,Turmeric,162.0,157.0,0.97
Bihar,Araria,2001.0,Banana,504.0,14329.0,28.43
Bihar,Araria,2001.0,Coriander,106.0,59.0,0.56
Bihar,Araria,2001.0,Dry_chillies,177.0,168.0,0.95
Bihar,Araria,2001.0,Garlic,191.0,280.0,1.47
Bihar,Araria,2001.0,Onion,458.0,3792.0,8.28
Bihar,Araria,2001.0,Potato,4447.0,35347.0,7.95
Bihar,Araria,2001.0,Sugarcane,71.0,3289.0,46.32
Bihar,Araria,2001.0,Sweet_potato,632.0,7118.0,11.26
Bihar,Araria,2001.0,Turmeric,157.0,306.0,1.95
Bihar,Araria,2002.0,Banana,431.0,3741.0,8.68
Bihar,Araria,2002.0,Coriander,80.0,49.0,0.61
Bihar,Araria,2002.0,Dry_chillies,267.0,179.0,0.67
Bihar,Araria,2002.0,Garlic,246.0,363.0,1.48
Bihar,Araria,2002.0,Ginger,60.0,89.0,1.48
Bihar,Araria,2002.0,Onion,488.0,4138.0,8.48
Bihar,Araria,2002.0,Potato,5887.0,63445.0,10.78
Bihar,Araria,2002.0,Sannhamp,1289.0,916.0,0.71
Bihar,Araria,2002.0,Sugarcane,173.0,7126.0,41.19
Bihar,Araria,2002.0,Sweet_potato,642.0,7932.0,12.36
Bihar,Araria,2002.0,Turmeric,306.0,302.0,0.99
Bihar,Araria,2003.0,Banana,516.0,4933.0,9.56
Bihar,Araria,2003.0,Coriander,103.0,71.0,0.69
Bihar,Araria,2003.0,Dry_chillies,252.0,116.0,0.46
Bihar,Araria,2003.0,Garlic,222.0,334.0,1.5
Bihar,Araria,2003.0,Onion,468.0,3510.0,7.5
Bihar,Araria,2003.0,Potato,5665.0,43615.0,7.7
Bihar,Araria,2003.0,Sannhamp,1094.0,784.0,0.72
Bihar,Araria,2003.0,Sugarcane,155.0,6153.0,39.7
Bihar,Araria,2003.0,Sweet_potato,845.0,12261.0,14.51
Bihar,Araria,2003.0,Turmeric,208.0,206.0,0.99
Bihar,Araria,2004.0,Banana,484.0,3964.0,8.19
Bihar,Araria,2004.0,Coriander,96.0,63.0,0.66
Bihar,Araria,2004.0,Dry_chillies,232.0,160.0,0.69
Bihar,Araria,2004.0,Garlic,186.0,280.0,1.51
Bihar,Araria,2004.0,Ginger,71.0,107.0,1.51
Bihar,Araria,2004.0,Onion,471.0,3749.0,7.96
Bihar,Araria,2004.0,Potato,5513.0,44718.0,8.11
Bihar,Araria,2004.0,Sannhamp,1192.0,960.0,0.81
Bihar,Araria,2004.0,Sugarcane,144.0,5254.0,36.49
Bihar,Araria,2004.0,Sweet_potato,706.0,8503.0,12.04
Bihar,Araria,2004.0,Tobacco,4.0,5.0,1.25
Bihar,Araria,2004.0,Turmeric,224.0,221.0,0.99
Bihar,Araria,2005.0,Banana,401.0,5730.0,14.29
Bihar,Araria,2005.0,Coriander,192.0,151.0,0.79
Bihar,Araria,2005.0,Dry_chillies,309.0,204.0,0.66
Bihar,Araria,2005.0,Garlic,311.0,459.0,1.48
Bihar,Araria,2005.0,Ginger,39.0,59.0,1.51
Bihar,Araria,2005.0,Onion,954.0,8510.0,8.92
Bihar,Araria,2005.0,Potato,7467.0,77822.0,10.42
Bihar,Araria,2005.0,Sannhamp,774.0,670.0,0.87
Bihar,Araria,2005.0,Sweet_potato,665.0,10416.0,15.66
Bihar,Araria,2005.0,Turmeric,266.0,259.0,0.97
Bihar,Araria,2007.0,Banana,375.0,4391.0,11.71
Bihar,Araria,2007.0,Coriander,192.0,139.0,0.72
Bihar,Araria,2007.0,Dry_chillies,261.0,183.0,0.7
Bihar,Araria,2007.0,Garlic,416.0,601.0,1.44
Bihar,Araria,2007.0,Onion,844.0,8533.0,10.11
Bihar,Araria,2007.0,Potato,7342.0,75585.0,10.29
Bihar,Araria,2007.0,Sweet_potato,693.0,8832.0,12.74
Bihar,Araria,2007.0,Turmeric,302.0,287.0,0.95
Bihar,Araria,2008.0,Dry_chillies,284.0,202.0,0.71
Bihar,Araria,2008.0,Garlic,416.0,575.0,1.38
Bihar,Araria,2008.0,Onion,794.0,8139.0,10.25
Bihar,Araria,2008.0,Turmeric,271.0,343.0,1.27
Bihar,Araria,2010.0,Sugarcane,147.0,7377.0,50.18
Bihar,Araria,2013.0,Tobacco,38.0,72.0,1.89
Bihar,Araria,2016.0,Coriander,51.0,45.0,0.88
Bihar,Araria,2016.0,Garlic,76.0,120.0,1.58
Bihar,Araria,2016.0,Ginger,40.0,73.0,1.83
Bihar,Araria,2016.0,Turmeric,27.0,31.0,1.15
Bihar,Araria,2017.0,Coriander,25.0,23.0,0.92
Bihar,Araria,2017.0,Garlic,52.0,82.0,1.58
Bihar,Araria,2017.0,Turmeric,30.0,34.0,1.13
Bihar,Araria,2018.0,Coriander,24.0,21.0,0.88
Bihar,Araria,2018.0,Garlic,52.0,82.0,1.58
Bihar,Araria,2018.0,Turmeric,48.0,55.0,1.15
Bihar,Araria,2021.0,Coriander,6.0,5.0,0.83
Bihar,Araria,2022.0,Coriander,4.0,4.0,1.0
Bihar,Araria,2022.0,Garlic,38.0,60.0,1.58
Bihar,Araria,2022.0,Ginger,1.0,2.0,2.0
Bihar,Araria,2022.0,Turmeric,3.0,3.0,1.0
Bihar,Arwal,2003.0,Banana,7.0,116.0,16.57
Bihar,Arwal,2003.0,Coriander,3.0,2.0,0.67
Bihar,Arwal,2003.0,Dry_chillies,3.0,2.0,0.67
Bihar,Arwal,2003.0,Onion,95.0,726.0,7.64
Bihar,Arwal,2003.0,Potato,738.0,6391.0,8.66
Bihar,Arwal,2003.0,Sannhamp,18.0,14.0,0.78
Bihar,Arwal,2003.0,Sugarcane,86.0,3625.0,42.15
Bihar,Arwal,2003.0,Sweet_potato,10.0,81.0,8.1
Bihar,Arwal,2003.0,Turmeric,7.0,7.0,1.0
Bihar,Arwal,2004.0,Coriander,10.0,7.0,0.7
Bihar,Arwal,2004.0,Dry_chillies,10.0,7.0,0.7
Bihar,Arwal,2004.0,Garlic,10.0,15.0,1.5
Bihar,Arwal,2004.0,Onion,120.0,869.0,7.24
Bihar,Arwal,2004.0,Potato,1058.0,6808.0,6.43
Bihar,Arwal,2004.0,Sannhamp,1.0,1.0,1.0
Bihar,Arwal,2004.0,Sugarcane,49.0,1762.0,35.96
Bihar,Arwal,2004.0,Sweet_potato,5.0,41.0,8.2
Bihar,Arwal,2005.0,Coriander,8.0,7.0,0.88
Bihar,Arwal,2005.0,Dry_chillies,9.0,9.0,1.0
Bihar,Arwal,2005.0,Garlic,21.0,31.0,1.48
Bihar,Arwal,2005.0,Ginger,3.0,4.0,1.33
Bihar,Arwal,2005.0,Onion,107.0,786.0,7.35
Bihar,Arwal,2005.0,Potato,964.0,5761.0,5.98
Bihar,Arwal,2005.0,Sannhamp,7.0,6.0,0.86
Bihar,Arwal,2005.0,Sugarcane,65.0,1710.0,26.31
Bihar,Arwal,2005.0,Sweet_potato,3.0,45.0,15.0
Bihar,Arwal,2005.0,Turmeric,11.0,10.0,0.91
Bihar,Arwal,2007.0,Coriander,12.0,9.0,0.75
Bihar,Arwal,2007.0,Garlic,20.0,29.0,1.45
Bihar,Arwal,2007.0,Onion,120.0,1043.0,8.69
Bihar,Arwal,2007.0,Potato,1326.0,6597.0,4.98
Bihar,Arwal,2007.0,Sugarcane,99.0,3671.0,37.08
Bihar,Arwal,2007.0,Sweet_potato,1.0,13.0,13.0
Bihar,Arwal,2008.0,Dry_chillies,9.0,13.0,1.44
Bihar,Arwal,2008.0,Garlic,18.0,29.0,1.61
Bihar,Arwal,2008.0,Onion,106.0,729.0,6.88
Bihar,Arwal,2008.0,Sugarcane,11.0,385.0,35.0
Bihar,Arwal,2009.0,Sugarcane,27.0,1317.0,48.78
Bihar,Arwal,2010.0,Sugarcane,32.0,2148.0,67.13
Bihar,Arwal,2012.0,Sugarcane,75.0,4535.0,60.47
Bihar,Arwal,2013.0,Sugarcane,38.0,940.0,24.74
Bihar,Arwal,2014.0,Sugarcane,28.0,3172.0,113.29
Bihar,Arwal,2015.0,Sugarcane,18.0,1989.0,110.5
Bihar,Arwal,2016.0,Coriander,39.0,34.0,0.87
Bihar,Arwal,2016.0,Garlic,31.0,49.0,1.58
Bihar,Arwal,2016.0,Sugarcane,18.0,2205.0,122.5
Bihar,Arwal,2016.0,Turmeric,5.0,6.0,1.2
Bihar,Arwal,2017.0,Coriander,38.0,35.0,0.92
Bihar,Arwal,2017.0,Garlic,27.0,43.0,1.59
Bihar,Arwal,2017.0,Sugarcane,17.0,692.0,40.71
Bihar,Arwal,2017.0,Turmeric,5.0,6.0,1.2
Bihar,Arwal,2018.0,Coriander,2.0,2.0,1.0
Bihar,Arwal,2018.0,Garlic,109.0,172.0,1.58
Bihar,Arwal,2018.0,Sugarcane,17.0,1606.0,94.47
Bihar,Arwal,2018.0,Turmeric,1.0,1.0,1.0
Bihar,Arwal,2019.0,Garlic,54.0,85.0,1.57
Bihar,Arwal,2019.0,Sugarcane,20.0,1212.0,60.6
Bihar,Arwal,2020.0,Garlic,62.0,155.0,2.5
Bihar,Arwal,2020.0,Sugarcane,14.0,767.0,54.79
Bihar,Arwal,2021.0,Garlic,56.0,88.0,1.57
Bihar,Arwal,2022.0,Garlic,41.0,77.0,1.88
Bihar,Aurangabad,1997.0,Coriander,20.0,10.0,0.5
Bihar,Aurangabad,1997.0,Dry_chillies,13.0,10.0,0.77
Bihar,Aurangabad,1997.0,Onion,256.0,1956.0,7.64
Bihar,Aurangabad,1997.0,Potato,1554.0,13567.0,8.73
Bihar,Aurangabad,1997.0,Ragi,21.0,18.0,0.86
Bihar,Aurangabad,1997.0,Sugarcane,393.0,8344.0,21.23
Bihar,Aurangabad,1997.0,Sweet_potato,26.0,343.0,13.19
Bihar,Aurangabad,1997.0,Turmeric,15.0,18.0,1.2
Bihar,Aurangabad,1998.0,Coriander,11.0,7.0,0.64
Bihar,Aurangabad,1998.0,Dry_chillies,9.0,7.0,0.78
Bihar,Aurangabad,1998.0,Garlic,3.0,4.0,1.33
Bihar,Aurangabad,1998.0,Ginger,3.0,4.0,1.33
Bihar,Aurangabad,1998.0,Onion,204.0,1895.0,9.29
Bihar,Aurangabad,1998.0,Potato,1098.0,13389.0,12.19
Bihar,Aurangabad,1998.0,Sannhamp,4.0,1.0,0.25
Bihar,Aurangabad,1998.0,Sugarcane,556.0,28873.0,51.93
Bihar,Aurangabad,1998.0,Sweet_potato,92.0,995.0,10.82
Bihar,Aurangabad,1998.0,Turmeric,3.0,3.0,1.0
Bihar,Aurangabad,1999.0,Coriander,11.0,6.0,0.55
Bihar,Aurangabad,1999.0,Dry_chillies,11.0,10.0,0.91
Bihar,Aurangabad,1999.0,Onion,266.0,3261.0,12.26
Bihar,Aurangabad,1999.0,Potato,1225.0,8356.0,6.82
Bihar,Aurangabad,1999.0,Sugarcane,487.0,20574.0,42.25
Bihar,Aurangabad,1999.0,Sweet_potato,20.0,273.0,13.65
Bihar,Aurangabad,2000.0,Coriander,14.0,9.0,0.64
Bihar,Aurangabad,2000.0,Dry_chillies,3.0,3.0,1.0
Bihar,Aurangabad,2000.0,Garlic,3.0,4.0,1.33
Bihar,Aurangabad,2000.0,Onion,366.0,3148.0,8.6
Bihar,Aurangabad,2000.0,Potato,1212.0,8153.0,6.73
Bihar,Aurangabad,2000.0,Sugarcane,522.0,23498.0,45.02
Bihar,Aurangabad,2000.0,Sweet_potato,9.0,108.0,12.0
Bihar,Aurangabad,2001.0,Coriander,12.0,7.0,0.58
Bihar,Aurangabad,2001.0,Dry_chillies,8.0,8.0,1.0
Bihar,Aurangabad,2001.0,Garlic,3.0,4.0,1.33
Bihar,Aurangabad,2001.0,Onion,279.0,3130.0,11.22
Bihar,Aurangabad,2001.0,Potato,1729.0,15141.0,8.76
Bihar,Aurangabad,2001.0,Sugarcane,478.0,21267.0,44.49
Bihar,Aurangabad,2001.0,Sweet_potato,11.0,129.0,11.73
Bihar,Aurangabad,2001.0,Turmeric,3.0,4.0,1.33
Bihar,Aurangabad,2002.0,Coriander,6.0,4.0,0.67
Bihar,Aurangabad,2002.0,Dry_chillies,8.0,5.0,0.63
Bihar,Aurangabad,2002.0,Garlic,3.0,4.0,1.33
Bihar,Aurangabad,2002.0,Ginger,1.0,1.0,1.0
Bihar,Aurangabad,2002.0,Onion,226.0,1058.0,4.68
Bihar,Aurangabad,2002.0,Potato,1554.0,14384.0,9.26
Bihar,Aurangabad,2002.0,Sugarcane,413.0,19058.0,46.15
Bihar,Aurangabad,2002.0,Sweet_potato,51.0,591.0,11.59
Bihar,Aurangabad,2003.0,Coriander,6.0,4.0,0.67
Bihar,Aurangabad,2003.0,Dry_chillies,2.0,1.0,0.5
Bihar,Aurangabad,2003.0,Garlic,4.0,6.0,1.5
Bihar,Aurangabad,2003.0,Onion,434.0,3702.0,8.53
Bihar,Aurangabad,2003.0,Potato,955.0,8740.0,9.15
Bihar,Aurangabad,2003.0,Sugarcane,230.0,9815.0,42.67
Bihar,Aurangabad,2003.0,Sweet_potato,1.0,8.0,8.0
Bihar,Aurangabad,2004.0,Coriander,2.0,1.0,0.5
Bihar,Aurangabad,2004.0,Dry_chillies,2.0,1.0,0.5
Bihar,Aurangabad,2004.0,Onion,246.0,2044.0,8.31
Bihar,Aurangabad,2004.0,Potato,1163.0,7484.0,6.44
Bihar,Aurangabad,2004.0,Sugarcane,231.0,8306.0,35.96
Bihar,Aurangabad,2004.0,Sweet_potato,4.0,38.0,9.5
Bihar,Aurangabad,2005.0,Coriander,4.0,3.0,0.75
Bihar,Aurangabad,2005.0,Dry_chillies,7.0,7.0,1.0
Bihar,Aurangabad,2005.0,Garlic,6.0,9.0,1.5
Bihar,Aurangabad,2005.0,Ginger,1.0,2.0,2.0
Bihar,Aurangabad,2005.0,Onion,1317.0,10352.0,7.86
Bihar,Aurangabad,2005.0,Potato,1497.0,9143.0,6.11
Bihar,Aurangabad,2005.0,Sannhamp,2.0,2.0,1.0
Bihar,Aurangabad,2005.0,Sugarcane,223.0,5866.0,26.3
Bihar,Aurangabad,2005.0,Sweet_potato,4.0,60.0,15.0
Bihar,Aurangabad,2005.0,Turmeric,2.0,2.0,1.0
Bihar,Aurangabad,2007.0,Coriander,7.0,5.0,0.71
Bihar,Aurangabad,2007.0,Dry_chillies,5.0,7.0,1.4
Bihar,Aurangabad,2007.0,Garlic,13.0,19.0,1.46
Bihar,Aurangabad,2007.0,Onion,374.0,4507.0,12.05
Bihar,Aurangabad,2007.0,Potato,2431.0,12337.0,5.07
Bihar,Aurangabad,2007.0,Sugarcane,279.0,10190.0,36.52
Bihar,Aurangabad,2007.0,Sweet_potato,3.0,39.0,13.0
Bihar,Aurangabad,2007.0,Turmeric,1.0,1.0,1.0
Bihar,Aurangabad,2008.0,Dry_chillies,4.0,6.0,1.5
Bihar,Aurangabad,2008.0,Garlic,13.0,21.0,1.62
Bihar,Aurangabad,2008.0,Onion,374.0,2745.0,7.34
Bihar,Aurangabad,2008.0,Sugarcane,279.0,10745.0,38.51
Bihar,Aurangabad,2008.0,Turmeric,2.0,2.0,1.0
Bihar,Aurangabad,2009.0,Sugarcane,91.0,4423.0,48.6
Bihar,Aurangabad,2010.0,Sugarcane,895.0,60075.0,67.12
Bihar,Aurangabad,2012.0,Sugarcane,157.0,9492.0,60.46
Bihar,Aurangabad,2013.0,Sugarcane,143.0,3537.0,24.73
Bihar,Aurangabad,2014.0,Sugarcane,132.0,14896.0,112.85
Bihar,Aurangabad,2015.0,Sugarcane,65.0,6613.0,101.74
Bihar,Aurangabad,2016.0,Coriander,11.0,10.0,0.91
Bihar,Aurangabad,2016.0,Garlic,23.0,36.0,1.57
Bihar,Aurangabad,2016.0,Sugarcane,46.0,5635.0,122.5
Bihar,Aurangabad,2017.0,Coriander,11.0,10.0,0.91
Bihar,Aurangabad,2017.0,Garlic,22.0,35.0,1.59
Bihar,Aurangabad,2017.0,Sugarcane,47.0,1913.0,40.7
Bihar,Aurangabad,2018.0,Coriander,11.0,10.0,0.91
Bihar,Aurangabad,2018.0,Sugarcane,47.0,4441.0,94.49
Bihar,Aurangabad,2019.0,Sugarcane,3.0,182.0,60.67
Bihar,Aurangabad,2020.0,Sugarcane,60.0,3287.0,54.78
Bihar,Aurangabad,2021.0,Sugarcane,57.0,3263.0,57.25
Bihar,Banka,1997.0,Dry_chillies,12.0,10.0,0.83
Bihar,Banka,1997.0,Garlic,2.0,3.0,1.5
Bihar,Banka,1997.0,Onion,111.0,847.0,7.63
Bihar,Banka,1997.0,Potato,1501.0,11656.0,7.77
Bihar,Banka,1997.0,Ragi,112.0,98.0,0.88
Bihar,Banka,1997.0,Sannhamp,237.0,141.0,0.59
Bihar,Banka,1997.0,Sugarcane,1305.0,66105.0,50.66
Bihar,Banka,1998.0,Dry_chillies,3.0,3.0,1.0
Bihar,Banka,1998.0,Onion,130.0,1162.0,8.94
Bihar,Banka,1998.0,Potato,2564.0,21898.0,8.54
Bihar,Banka,1998.0,Sannhamp,603.0,342.0,0.57
Bihar,Banka,1998.0,Sugarcane,945.0,46902.0,49.63
Bihar,Banka,1999.0,Onion,156.0,1623.0,10.4
Bihar,Banka,1999.0,Potato,2156.0,19844.0,9.2
Bihar,Banka,1999.0,Sugarcane,1044.0,42407.0,40.62
Bihar,Banka,2000.0,Coriander,2.0,1.0,0.5
Bihar,Banka,2000.0,Dry_chillies,5.0,5.0,1.0
Bihar,Banka,2000.0,Garlic,2.0,3.0,1.5
Bihar,Banka,2000.0,Onion,87.0,888.0,10.21
Bihar,Banka,2000.0,Potato,2672.0,21571.0,8.07
Bihar,Banka,2000.0,Sugarcane,1112.0,33538.0,30.16
Bihar,Banka,2000.0,Turmeric,1.0,1.0,1.0
Bihar,Banka,2001.0,Coriander,2.0,1.0,0.5
Bihar,Banka,2001.0,Dry_chillies,4.0,4.0,1.0
Bihar,Banka,2001.0,Garlic,2.0,3.0,1.5
Bihar,Banka,2001.0,Onion,124.0,1184.0,9.55
Bihar,Banka,2001.0,Potato,2545.0,25617.0,10.07
Bihar,Banka,2001.0,Sugarcane,1231.0,59878.0,48.64
