State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Odisha,Nuapada,Khariar,Pumpkin,Other,FAQ,03/09/2025,3000,4000,4000
Odisha,Nuapada,"Khariar Road",Cauliflower,Cauliflower,FAQ,03/09/2025,5000,6000,5000
Odisha,Nuapada,"Khariar Road",Onion,Other,Non-FAQ,03/09/2025,2000,2500,2000
Odisha,Rayagada,Rayagada,"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,2400,2500,2500
Odisha,Sambalpur,Kuchinda,"Bitter gourd",Other,FAQ,03/09/2025,3500,4000,3800
Odisha,Sambalpur,Kuchinda,Brinjal,Other,FAQ,03/09/2025,3400,3800,3500
Odisha,Sundergarh,Panposh,Tomato,Other,Non-FAQ,03/09/2025,3000,3400,3200
Odisha,Sundergarh,Sargipali,"Bhindi(Ladies Finger)",Other,FAQ,03/09/2025,4000,4500,4200
Odisha,Sundergarh,Sargipali,Cauliflower,Other,FAQ,03/09/2025,3000,3500,3200
Odisha,Sundergarh,Sargipali,Potato,Other,Non-FAQ,03/09/2025,1000,1500,1200
Pondicherry,Pondicherry,Thattanchavady,Paddy(Dhan)(Common),Other,FAQ,03/09/2025,1978,1978,1978
Punjab,Amritsar,Ajnala,Tomato,Deshi,FAQ,03/09/2025,4000,4400,4200
Punjab,Amritsar,Rayya,Potato,Other,FAQ,03/09/2025,1500,1500,1500
Punjab,Bhatinda,Maur,Banana,Other,Medium,03/09/2025,2800,3200,3000
Punjab,Bhatinda,Maur,Onion,Other,FAQ,03/09/2025,1700,2000,1800
Punjab,Bhatinda,Maur,Potato,Other,FAQ,03/09/2025,800,1000,900
Punjab,Bhatinda,"Rampuraphul(Nabha Mandi)",Papaya,Other,Small,03/09/2025,2000,3000,2500
Punjab,Faridkot,Kotkapura,Potato,Potato,FAQ,03/09/2025,1000,1200,1000
Punjab,Fatehgarh,"Bassi Pathana",Apple,Apple,Medium,03/09/2025,8000,9000,8500
Punjab,Fatehgarh,"Bassi Pathana","Bottle gourd","Bottle Gourd",FAQ,03/09/2025,1800,2000,1900
Punjab,Fatehgarh,"Bassi Pathana",Capsicum,Capsicum,FAQ,03/09/2025,7500,9000,8500
Punjab,Fazilka,Fazilka,Tomato,Other,FAQ,03/09/2025,4000,6000,5000
Punjab,Fazilka,Jalalabad,Banana,Other,Large,03/09/2025,2450,2650,2550
Punjab,Fazilka,Jalalabad,Beetroot,Beetroot,FAQ,03/09/2025,3200,3200,3200
Punjab,Fazilka,Jalalabad,Carrot,Other,FAQ,03/09/2025,2500,2600,2500
Punjab,Fazilka,Jalalabad,Guava,Other,Large,03/09/2025,4000,4300,4200
Punjab,Fazilka,Jalalabad,Lemon,Lemon,FAQ,03/09/2025,3800,4000,3900
Punjab,Fazilka,Jalalabad,"Mousambi(Sweet Lime)",Mousambi,Large,03/09/2025,3200,3400,3300
Punjab,Fazilka,Jalalabad,"Water Melon",Other,Large,03/09/2025,2100,2100,2100
Punjab,Ferozpur,Zira,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,2000,2500,2300
Punjab,Ferozpur,Zira,Tomato,Local,FAQ,03/09/2025,4000,4800,4500
Punjab,Gurdaspur,Dinanagar,Apple,Apple,Medium,03/09/2025,4500,6000,5500
Punjab,Gurdaspur,Dinanagar,Brinjal,Brinjal,FAQ,03/09/2025,2400,2550,2500
Punjab,Gurdaspur,Dinanagar,Cabbage,Cabbage,FAQ,03/09/2025,1000,1400,1200
Punjab,Gurdaspur,Dinanagar,"Green Chilli","Green Chilly",FAQ,03/09/2025,5500,6000,5800
Punjab,Gurdaspur,Dinanagar,Onion,Other,FAQ,03/09/2025,2000,2100,2050
Punjab,Gurdaspur,Gurdaspur,"Bottle gourd",Other,FAQ,03/09/2025,1000,1200,1100
Punjab,Gurdaspur,Gurdaspur,Coriander(Leaves),Other,FAQ,03/09/2025,2000,2500,2200
Punjab,Gurdaspur,Gurdaspur,"French Beans (Frasbean)",Other,FAQ,03/09/2025,3000,3500,3200
Punjab,Gurdaspur,Gurdaspur,Garlic,Other,FAQ,03/09/2025,5000,6000,5500
Punjab,Gurdaspur,Gurdaspur,Guava,Other,Medium,03/09/2025,4000,5000,4500
Punjab,Gurdaspur,Gurdaspur,Potato,Other,FAQ,03/09/2025,800,1000,900
Punjab,Gurdaspur,Gurdaspur,Tomato,Other,FAQ,03/09/2025,3000,3500,3200
Punjab,Hoshiarpur,"Garh Shankar",Apple,Other,Large,03/09/2025,4000,6000,5000
Punjab,Hoshiarpur,"Garh Shankar",Cabbage,Cabbage,FAQ,03/09/2025,1500,1800,1700
Punjab,Hoshiarpur,"Garh Shankar",Cauliflower,Cauliflower,FAQ,03/09/2025,4000,4500,4200
Punjab,Hoshiarpur,"Garh Shankar","Green Chilli","Green Chilly",FAQ,03/09/2025,2000,3000,2500
Punjab,Hoshiarpur,"Garh Shankar",Pomegranate,Other,Large,03/09/2025,6000,7000,6500
Punjab,Hoshiarpur,"Garh Shankar",Potato,Other,Non-FAQ,03/09/2025,900,1100,1000
Punjab,Hoshiarpur,"GarhShankar (Kotfatuhi)",Banana,Other,Large,03/09/2025,2500,3500,3000
Punjab,Hoshiarpur,"Hoshiarpur(Sham Churasi)","Round gourd","Round gourd",FAQ,03/09/2025,3000,3500,3200
Punjab,Hoshiarpur,Mukerian,Cabbage,Other,FAQ,03/09/2025,1500,2100,1800
Punjab,Hoshiarpur,Mukerian,Capsicum,Capsicum,FAQ,03/09/2025,6000,7000,6500
Punjab,Jalandhar,Bilga,Cucumbar(Kheera),Other,FAQ,03/09/2025,3800,4000,3900
Punjab,Jalandhar,Bilga,"Sweet Pumpkin",Other,FAQ,03/09/2025,2300,2500,2400
Punjab,Jalandhar,Shahkot,"Bitter gourd",Other,FAQ,03/09/2025,2300,2500,2400
Punjab,Jalandhar,Shahkot,"Green Chilli",Other,FAQ,03/09/2025,2600,3000,2800
Punjab,kapurthala,Bhulath,Potato,Potato,FAQ,03/09/2025,1200,1300,1260
Punjab,kapurthala,Kapurthala,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,1500,2000,1800
Punjab,kapurthala,Kapurthala,"Green Chilli","Green Chilly",FAQ,03/09/2025,1900,2100,2000
Punjab,Ludhiana,Jagraon,Cabbage,Other,FAQ,03/09/2025,1500,1900,1700
Punjab,Ludhiana,Jagraon,Tomato,Other,FAQ,03/09/2025,3500,4500,4000
Punjab,Ludhiana,Khanna,Banana,Other,Medium,03/09/2025,1600,1600,1600
Punjab,Ludhiana,Ludhiana,Apple,Other,Medium,03/09/2025,2500,8000,3000
Punjab,Ludhiana,Ludhiana,"Bhindi(Ladies Finger)",Other,FAQ,03/09/2025,1400,2000,1700
Punjab,Ludhiana,Ludhiana,"Bottle gourd",Other,FAQ,03/09/2025,400,1700,1200
Punjab,Ludhiana,Ludhiana,Cucumbar(Kheera),Other,FAQ,03/09/2025,500,2000,900
Punjab,Ludhiana,Ludhiana,"Mousambi(Sweet Lime)",Other,Medium,03/09/2025,2000,3000,2700
Punjab,Ludhiana,Sahnewal,Tomato,Tomato,FAQ,03/09/2025,4000,4000,4000
Punjab,Ludhiana,Samrala,"Peas cod",Other,FAQ,03/09/2025,8000,9000,8500
Punjab,Moga,"Kot ise Khan",Cucumbar(Kheera),Other,FAQ,03/09/2025,500,700,600
Punjab,Moga,"Kot ise Khan",Ridgeguard(Tori),Other,FAQ,03/09/2025,800,1000,900
Punjab,Moga,"Nihal Singh Wala",Cucumbar(Kheera),Other,FAQ,03/09/2025,2000,3000,2800
Punjab,Moga,"Nihal Singh Wala",Onion,Other,FAQ,03/09/2025,1500,2000,1800
Punjab,Moga,"Nihal Singh Wala",Tomato,Other,FAQ,03/09/2025,2500,3000,2800
Punjab,Mohali,Kharar,"Green Chilli","Green Chilly",FAQ,03/09/2025,3000,4000,3500
Punjab,Mohali,Kharar,Pumpkin,Pumpkin,FAQ,03/09/2025,1000,1500,1200
Punjab,Mohali,Kurali,"Bitter gourd",Other,FAQ,03/09/2025,2000,2200,2100
Punjab,Mohali,Kurali,"Bottle gourd",Other,FAQ,03/09/2025,1700,1900,1800
Punjab,Mohali,Kurali,Cabbage,Other,FAQ,03/09/2025,1400,1600,1500
Punjab,Mohali,Kurali,Capsicum,Other,FAQ,03/09/2025,5000,5500,5200
Punjab,Mohali,Lalru,"Bottle gourd",Other,FAQ,03/09/2025,800,1000,900
Punjab,Mohali,Lalru,Cabbage,Other,FAQ,03/09/2025,3000,3000,3000
Punjab,Muktsar,Muktsar,"Bhindi(Ladies Finger)",Bhindi,FAQ,03/09/2025,3500,4000,3800
Punjab,Muktsar,Muktsar,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,4000,4500,4200
Punjab,Muktsar,Muktsar,"Peas Wet","Peas Wet",FAQ,03/09/2025,7500,8500,8000
Punjab,Muktsar,Muktsar,Spinach,Spinach,FAQ,03/09/2025,2500,3500,3000
Punjab,Muktsar,Muktsar,Tomato,Tomato,FAQ,03/09/2025,1800,2200,2000
Punjab,Pathankot,Pathankot,Lemon,Lemon,FAQ,03/09/2025,2800,3000,3000
Punjab,Pathankot,Pathankot,Pomegranate,Pomogranate,Medium,03/09/2025,9000,11000,11000
Punjab,Pathankot,Pathankot,Potato,Potato,Non-FAQ,03/09/2025,600,900,900
Punjab,Pathankot,Pathankot,Pumpkin,Pumpkin,FAQ,03/09/2025,300,500,500
Punjab,Pathankot,Pathankot,Spinach,Spinach,FAQ,03/09/2025,1000,1200,1200
Punjab,Patiala,Patran,Banana,Amruthapani,Medium,03/09/2025,2000,2200,2050
Punjab,Patiala,Patran,"Bitter gourd","Bitter Gourd",FAQ,03/09/2025,2500,2700,2620
Punjab,Patiala,Patran,Carrot,Other,FAQ,03/09/2025,1500,2000,1660
Punjab,Patiala,Patran,Garlic,Average,FAQ,03/09/2025,4500,5000,4780
Punjab,Patiala,Patran,Guava,Guava,Medium,03/09/2025,1000,1500,1120
Punjab,Patiala,Patran,Papaya,Other,Medium,03/09/2025,3000,3000,3000
Punjab,Patiala,Rajpura,Potato,Other,Non-FAQ,03/09/2025,800,1300,1000
Punjab,Patiala,Samana,"Bottle gourd","Bottle Gourd",FAQ,03/09/2025,6000,7000,6500
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Banana,Other,Medium,03/09/2025,3100,3200,3150
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib","Bitter gourd","Bitter Gourd",FAQ,03/09/2025,3000,3100,3050
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Cauliflower,Other,FAQ,03/09/2025,3700,3800,3750
Punjab,"Ropar (Rupnagar)","Chamkaur Sahib",Potato,Other,FAQ,03/09/2025,1100,1200,1150
Punjab,Sangrur,Dhuri,Tomato,Tomato,FAQ,03/09/2025,2300,2750,2600
Punjab,Tarntaran,Patti,Banana,Other,Medium,03/09/2025,3000,4000,3500
Punjab,Tarntaran,Patti,Garlic,Other,FAQ,03/09/2025,6000,7000,6500
Punjab,Tarntaran,Patti,Tomato,Other,FAQ,03/09/2025,3000,3500,3200
Punjab,Tarntaran,Tarantaran,Tomato,Other,FAQ,03/09/2025,4000,4500,4200
Rajasthan,Ajmer,Ajmer(F&V),Brinjal,Other,FAQ,03/09/2025,800,1800,1300
Rajasthan,Ajmer,Ajmer(F&V),Cabbage,Other,FAQ,03/09/2025,700,1600,1200
Rajasthan,Ajmer,Ajmer(F&V),Cauliflower,Other,FAQ,03/09/2025,800,2400,1600
Rajasthan,Ajmer,Ajmer(F&V),Cucumbar(Kheera),Other,FAQ,03/09/2025,700,2000,1600
Rajasthan,Ajmer,Ajmer(F&V),"Long Melon(Kakri)",Other,FAQ,03/09/2025,800,1600,1200
Rajasthan,Ajmer,Ajmer(F&V),Tomato,Other,FAQ,03/09/2025,2000,4000,3200
Rajasthan,Beawar,Beawar,Guar,Other,FAQ,03/09/2025,4500,4700,4600
Rajasthan,Dausa,Dausa,Mustard,Other,FAQ,03/09/2025,6605,6605,6605
Rajasthan,Dausa,"Madanganj Mandawar","Bajra(Pearl Millet/Cumbu)",Other,FAQ,03/09/2025,2175,2175,2175
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Banana,Other,Medium,03/09/2025,2900,3300,3100
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cauliflower,Other,FAQ,03/09/2025,3800,4200,4000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Lime,Other,Medium,03/09/2025,3400,3800,3600
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pomegranate,Other,Medium,03/09/2025,11800,12200,12000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Potato,Other,FAQ,03/09/2025,1000,1400,1200
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Pumpkin,Other,FAQ,03/09/2025,800,1000,900
Rajasthan,Ganganagar,Suratgarh,Mustard,Other,FAQ,03/09/2025,6311,6478,6412
Rajasthan,Ganganagar,Suratgarh,Onion,"1st Sort",FAQ,03/09/2025,1300,1500,1400
Rajasthan,Hanumangarh,Sangriya,Potato,Potato,FAQ,03/09/2025,1100,1800,1500
Rajasthan,Jaipur,"Jaipur (F&V)",Apple,Other,Medium,03/09/2025,3000,20000,11500
Rajasthan,Jaipur,"Jaipur (F&V)",Banana,Other,Medium,03/09/2025,1000,2000,1500
Rajasthan,Jaipur,"Jaipur (F&V)",Capsicum,Capsicum,FAQ,03/09/2025,5000,5500,5250
Rajasthan,Jaipur,"Jaipur (F&V)","Cluster beans","Cluster Beans",FAQ,03/09/2025,4000,5000,4500
Rajasthan,Jaipur,"Jaipur (F&V)",Colacasia,Colacasia,FAQ,03/09/2025,2400,2500,2450
Rajasthan,Jaipur,"Jaipur (F&V)",Plum,Other,Medium,03/09/2025,4000,8000,6000
Rajasthan,Jaipur,"Jaipur (F&V)","Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,03/09/2025,1500,1600,1550
Rajasthan,Jaipur,"Jaipur (F&V)",Pumpkin,Other,FAQ,03/09/2025,1000,1200,1100
Rajasthan,Jaisalmer,Mohangarh,"Isabgul (Psyllium)",Isabgol,FAQ,03/09/2025,9000,11000,10000
Rajasthan,Jalore,Bhinmal,Tomato,Other,Non-FAQ,03/09/2025,1400,1450,1425
Rajasthan,Jalore,Jalore,"Bitter gourd",Other,FAQ,03/09/2025,2000,2500,2300
Rajasthan,Jalore,Jalore,"Bottle gourd",Other,FAQ,03/09/2025,1500,2000,1800
Rajasthan,Jalore,Jalore,Cauliflower,Other,FAQ,03/09/2025,2500,3000,2800
Rajasthan,Jalore,Jalore,"Green Chilli",Other,FAQ,03/09/2025,1200,1500,1300
Rajasthan,Jalore,Jalore,Guar,Gwar,FAQ,03/09/2025,5000,6000,5500
Rajasthan,Jalore,Jalore,Tinda,Other,FAQ,03/09/2025,2000,2500,2300
Rajasthan,Jodhpur,"Jodhpur (F&V)",Banana,Other,Medium,03/09/2025,1000,2000,1500
Rajasthan,Jodhpur,"Jodhpur (F&V)",Coconut,Coconut,FAQ,03/09/2025,150,300,225
Rajasthan,Jodhpur,"Jodhpur (F&V)",Pineapple,Other,Medium,03/09/2025,1000,2500,1700
Rajasthan,Jodhpur,"Jodhpur (F&V)",Pomegranate,Other,Medium,03/09/2025,3000,7000,5000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),"Bitter gourd",Other,FAQ,03/09/2025,1800,2000,1900
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Carrot,Other,FAQ,03/09/2025,1500,2500,2000
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Cauliflower,Other,FAQ,03/09/2025,2000,4500,3500
Rajasthan,Jodhpur,Jodhpur(F&V)(Paota),Rose(Loose)),Rose(Loose),FAQ,03/09/2025,4000,5000,4500
Rajasthan,Karauli,Hindoun,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,03/09/2025,2195,2200,2198
Rajasthan,Kota,Kota,"Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,03/09/2025,2358,2358,2358
Rajasthan,Kota,Kota,Garlic,Average,FAQ,03/09/2025,4600,7500,5800
Rajasthan,Kota,Kota,Maize,Other,Non-FAQ,03/09/2025,1801,2061,2000
Rajasthan,Rajsamand,Rajsamand,Onion,Onion,FAQ,03/09/2025,1000,1200,1100
Rajasthan,Sikar,Sikar,Onion,Onion,FAQ,03/09/2025,600,1700,1150
Rajasthan,Sirohi,"Abu Road",Tomato,Other,FAQ,03/09/2025,2475,2525,2500
Rajasthan,"Swai Madhopur","Sawai Madhopur",Mustard,Sarson(Black),FAQ,03/09/2025,6750,6845,6805
Rajasthan,Udaipur,"Udaipur (F&V)","Bhindi(Ladies Finger)",Other,FAQ,03/09/2025,1500,3000,2250
Rajasthan,Udaipur,"Udaipur (F&V)",Brinjal,Other,FAQ,03/09/2025,1000,2500,1750
Rajasthan,Udaipur,"Udaipur (F&V)","Mousambi(Sweet Lime)",Other,Large,03/09/2025,1500,3000,2250
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2025,3000,3400,3400
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Ginger(Green),"Green Ginger",Local,03/09/2025,8000,9000,9000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Lemon,Lemon,Local,03/09/2025,4500,5000,5000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Onion,Bellary,Local,03/09/2025,3000,3400,3400
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Potato,"(Red Nanital)",Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Raddish,Raddish,Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Snakeguard,Snakeguard,Local,03/09/2025,2500,3000,3000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,03/09/2025,8500,9000,9000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2025,5000,5400,5400
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2025,3600,4000,4000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,03/09/2025,2400,3000,3000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Tomato,Deshi,Local,03/09/2025,4000,4400,4400
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )",Coconut,Coconut,Local,03/09/2025,6500,7000,7000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,03/09/2025,3200,4000,4000
"Tamil Nadu",Chengalpattu,"Chengalpet(Uzhavar Sandhai )","Onion Green","Onion Green",Local,03/09/2025,4200,5000,5000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,03/09/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,03/09/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Guduvancheri(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,03/09/2025,6000,8000,8000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Apple,American,Local,03/09/2025,13000,14000,14000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,03/09/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,03/09/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Karbuja(Musk Melon)",Karbhuja,Local,03/09/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,03/09/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,03/09/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Papaya,Papaya,Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,03/09/2025,15000,16000,16000
"Tamil Nadu",Chengalpattu,"Jameenrayapettai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,03/09/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2025,2000,2500,2500
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,03/09/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2025,3000,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,03/09/2025,2000,2500,2500
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Brinjal,Round,Local,03/09/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,03/09/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2025,3000,4000,4000
"Tamil Nadu",Chengalpattu,"Madhuranthagam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,03/09/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,03/09/2025,2000,2500,2500
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,03/09/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,03/09/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Nanganallur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2025,4500,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Cabbage,Cabbage,Local,03/09/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,03/09/2025,5000,9000,9000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,03/09/2025,4500,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Green Peas","Green Peas",Local,03/09/2025,12000,13000,13000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,03/09/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,03/09/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Lemon,Lemon,Local,03/09/2025,7000,9000,9000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Maize,"Deshi Red",Local,03/09/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Raddish,Raddish,Local,03/09/2025,3000,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,03/09/2025,4000,4500,4500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,03/09/2025,4000,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Thondekai,Thondekai,Local,03/09/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2025,2000,2500,2500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,03/09/2025,6000,6500,6500
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,03/09/2025,1500,2000,2000
"Tamil Nadu",Chengalpattu,"Thirukalukundram(Uzhavar Sandhai )",Tomato,Deshi,Local,03/09/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,03/09/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,03/09/2025,5500,6000,6000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,03/09/2025,5500,6000,6000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai )",Raddish,Raddish,Local,03/09/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,03/09/2025,3000,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,03/09/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,03/09/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,03/09/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,03/09/2025,4000,4400,4400
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,03/09/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Brinjal,Round,Local,03/09/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,03/09/2025,2000,2500,2500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,03/09/2025,7000,7500,7500
